catcode,company,brand,sku,packtype,base_pack,wght,uom,qty,mrp
120,RECKITT BENCKISER - INDIA,DETTOL ORIGINAL,DETTOL ORIGINAL-EWP 125G+BUY 3 GET RS. 8 OFF,EWRPK,125.000 GM,375.0,GM,375.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY TOTAL 10,LIFE BUOY TOTAL 10-EWP 59 GM+10% EXTRA,EWRPK,59.000 GM,64.9,GM,64.9,0.0
120,UNILEVER NEPAL LTD-NEPAL,BREEZE,BREEZE-DIVINE SANDAL EWP 65 GMS+[3+1],EWRPK,65.000 GM,260.0,GM,260.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,BREEZE,BREEZE-FRENCH ROSE EWP 65 GMS+[3+1],EWRPK,65.000 GM,260.0,GM,260.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,BREEZE,BREEZE-LEMON SPLASH EWP 65 GMS+[3+1],EWRPK,65.000 GM,260.0,GM,260.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL SKIN CARE,DETTOL SKIN CARE-PBT 215M+185ML DETTOL SKIN CARE,PLBOT,215.000 ML,215.0,ML,215.0,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-COCONUT&NEEM EWP 58G+10%,EWRPK,58.000 GM,63.8,GM,63.8,0.0
120,RECKITT BENCKISER - INDIA,DETTOL ORIGINAL,DETTOL ORIGINAL-EWP 125G+BUY 3 GET RS. 40 OFF,EWRPK,125.000 GM,375.0,GM,375.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL SKIN CARE,DETTOL SKIN CARE-EWP 125G+BUY 3 GET RS. 8 OFF,EWRPK,125.000 GM,375.0,GM,375.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL SKIN CARE,DETTOL SKIN CARE-EWP 125G+BUY 3 GET RS. 40 OFF,EWRPK,125.000 GM,375.0,GM,375.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL COOL,DETTOL COOL-EWP 125G+BUY 3 GET RS. 40 OFF,EWRPK,125.000 GM,375.0,GM,375.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,BREEZE,BREEZE-DIVINE SANDAL EWP 70 GMS+[3+1],EWRPK,70.000 GM,280.0,GM,280.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,BREEZE,BREEZE-FRENCH ROSE EWP 70 GMS+[3+1],EWRPK,70.000 GM,280.0,GM,280.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,BREEZE,BREEZE-LEMON SPLASH EWP 70 GMS+[3+1],EWRPK,70.000 GM,280.0,GM,280.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL LASTING FRESH,DETTOL LASTING FRESH-EWP 75GM+RS 14.40 OFF ON 3 PC,EWRPK,75.000 GM,225.0,GM,225.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL ORIGINAL,DETTOL ORIGINAL-PBT 215M+75G DTL ORIGNL T SOAP,PLBOT,215.000 ML,215.0,ML,215.0,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-SAFFRON & MILK EWP 58GM+10%,EWRPK,58.000 GM,63.8,GM,63.8,0.0
120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY TOTAL,LIFE BUOY TOTAL-EWP 59 GM+25% EXTRA,EWRPK,59.000 GM,73.75,GM,73.75,0.0
120,RECKITT BENCKISER - INDIA,DETTOL SENSITIVE,DETTOL SENSITIVE-PBT 215ML+75GM DETOL ORGNAL TSOAP,PLBOT,215.000 ML,215.0,ML,215.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL SKIN CARE,DETTOL SKIN CARE-PBT 215M+75GM DETTOL ORGNAL TSOAP,PLBOT,215.000 ML,215.0,ML,215.0,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-ALOEVERA EWP 58G+20%,EWRPK,58.000 GM,69.6,GM,69.6,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-COCONUT&NEEM EWP 58G+20%,EWRPK,58.000 GM,69.6,GM,69.6,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-JASMINE MILK CRM EWP 58G+20%,EWRPK,58.000 GM,69.6,GM,69.6,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-KESAR&MILK CRM EWP 58G+20%,EWRPK,58.000 GM,69.6,GM,69.6,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-LIME&ALOEVERA EWP 58G+20%,EWRPK,58.000 GM,69.6,GM,69.6,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-ROSEWTR&ALMND EWP 58G+20%,EWRPK,58.000 GM,69.6,GM,69.6,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-SANDAL&TURMERIC EWP 58GM+20%,EWRPK,58.000 GM,69.6,GM,69.6,0.0
120,RECKITT BENCKISER - INDIA,DETTOL LASTING FRESH,DETTOL LASTING FRESH-EWP 125GM+BUY 3 GET RS 40 OFF,EWRPK,125.000 GM,375.0,GM,375.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL COOL,DETTOL COOL-PPH 185 ML+SAVE RS 11.20,PLPCH,185.000 ML,185.0,ML,185.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,LUX WHITE,LUX WHITE- VELVET TOUCH EWP 54 GM+20%,EWRPK,54.000 GM,64.8,GM,64.8,0.0
120,RECKITT BENCKISER - INDIA,DETTOL ORIGINAL,DETTOL ORIGINAL-EWP 75GMS+BUY 3 GET RS 3.20 OFF,EWRPK,75.000 GM,225.0,GM,225.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL SKIN CARE,DETTOL SKIN CARE-PPH 185 ML+BUY 2 GET RS 24 OFF,PLPCH,185.000 ML,370.0,ML,370.0,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-LIME&ALOEVERA EWP 58G+25%,EWRPK,58.000 GM,72.5,GM,72.5,0.0
120,WIPRO LTD.- INDIA,SANTOOR,SANTOOR-SANDAL & ALMOND MILK EWP 100 GM+PEN FREE,EWRPK,100.000 GM,100.0,GM,100.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL ORIGINAL,DETTOL ORIGINAL-PBT 215M+185M DETTOL SKN CARE REFL,PLBOT,215.000 ML,215.0,ML,215.0,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-ROSEWTR&ALMND EWP 58G+25%,EWRPK,58.000 GM,72.5,GM,72.5,0.0
120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY LEMON FRESH,LIFE BUOY LEMON FRESH-EWP 59 GMS+15% EXTRA,EWRPK,59.000 GM,68.0,GM,68.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL COOL,DETTOL COOL-EWP 125 GMS + [3+1],EWRPK,125.000 GM,500.0,GM,500.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL SKIN CARE,DETTOL SKIN CARE-EWP 125 GMS + [3+1],EWRPK,125.000 GM,500.0,GM,500.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL ORIGINAL,DETTOL ORIGINAL-PBT 900ML+SAVE RS 160,PLBOT,900.000 ML,900.0,ML,900.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL SKIN CARE,DETTOL SKIN CARE-PPH 185 ML+SAVE RS 36.80,PLPCH,185.000 ML,185.0,ML,185.0,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-ALOEVERA EWP 58G+25%,EWRPK,58.000 GM,72.5,GM,72.5,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-KESAR&MILK CRM EWP 58G+25%,EWRPK,58.000 GM,72.5,GM,72.5,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-SANDAL&TURMERIC EWP 58GM+25%,EWRPK,58.000 GM,72.5,GM,72.5,0.0
120,WIPRO LTD.- INDIA,SANTOOR,SANTOOR-SANDAL&ALMOND MILK EWP 100 GM+18GM HORLICK SACHET,EWRPK,100.000 GM,100.0,GM,100.0,0.0
120,WIPRO LTD.- INDIA,SANTOOR,SANTOOR-SANDAL & ALMOND MILK EWP 50 GM+10 GM,EWRPK,50.000 GM,60.0,GM,60.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL ORIGINAL,DETTOL ORIGINAL-EWP 125G+BUY 3 GET RS 41.60 OFF,EWRPK,125.000 GM,375.0,GM,375.0,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-ALOEVERA&WHITE LILY EWP 58G+25%,EWRPK,58.000 GM,72.5,GM,72.5,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-COCONUT&NEEM EWP 58G+25%,EWRPK,58.000 GM,72.5,GM,72.5,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-JASMINE MILK CRM EWP 58G+25%,EWRPK,58.000 GM,72.5,GM,72.5,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-LAVANDER&MILK CRM EWP 58GM+25%,EWRPK,58.000 GM,72.5,GM,72.5,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-LIME&ALOEVERA EWP 100G+[3+1],EWRPK,100.000 GM,400.0,GM,400.0,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-ROSEWTR&ALMND EWP 100G+[3+1],EWRPK,100.000 GM,400.0,GM,400.0,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-COCONUT&NEEM EWP 100G+[3+1],EWRPK,100.000 GM,400.0,GM,400.0,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-SANDAL&TURMERIC EWP 100G+[3+1],EWRPK,100.000 GM,400.0,GM,400.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY TOTAL 10,LIFE BUOY TOTAL 10-EWP 56 GM+25% EXTRA,EWRPK,56.000 GM,70.0,GM,70.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,LUX WHITE,LUX WHITE- VELVET TOUCH EWP 66 GM+20%,EWRPK,66.000 GM,79.2,GM,79.2,0.0
120,WIPRO LTD.- INDIA,SANTOOR,SANTOOR-SANDAL & TURMERIC EWP 100 GM+SPOON FREE,EWRPK,100.000 GM,100.0,GM,100.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL COOL,DETTOL COOL-EWP 125G+BUY 3 GET RS 41.60 OFF,EWRPK,125.000 GM,375.0,GM,375.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL COOL,DETTOL COOL-EWP 75 GMS+ [3+1],EWRPK,75.000 GM,300.0,GM,300.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL SKIN CARE,DETTOL SKIN CARE-EWP 125G+BUY 3 GET RS 41.60 OFF,EWRPK,125.000 GM,375.0,GM,375.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL SKIN CARE,DETTOL SKIN CARE-PBT 215 ML+75G DETTOL COOL SOAP,PLBOT,215.000 ML,215.0,ML,215.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,LUX WHITE,LUX WHITE- VELVET TOUCH EWP 100G+RS 8 OFF ON 3 NOS,EWRPK,100.000 GM,300.0,GM,300.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL ORIGINAL,DETTOL ORIGINAL-PBT 900ML+215ML DETTOL ORIGNL FREE,PLBOT,900.000 ML,900.0,ML,900.0,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-JASMINE EWP 58GM+25%,EWRPK,58.000 GM,72.5,GM,72.5,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-LAVANDER&MILK CRM EWP 58GM+20%,EWRPK,58.000 GM,69.6,GM,69.6,0.0
120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY TOTAL,LIFE BUOY TOTAL-EWP 56 GM+25% EXTRA,EWRPK,56.000 GM,70.0,GM,70.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL ORIGINAL,DETTOL ORIGINAL-PBT 215M+75G DTL SKIN CARE T SOAP,PLBOT,215.000 ML,215.0,ML,215.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,DOVE BEAUTY BATHING BAR,DOVE BEAUTY BATHING BAR-CBP 100G(3 NOS PACK)+SV RS16,CDBOX,100.000 GM,300.0,GM,300.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY TOTAL,LIFE BUOY TOTAL-EWP 56 GM+20% EXTRA,EWRPK,56.000 GM,68.0,GM,68.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,LUX WHITE,LUX WHITE- VELVET TOUCH EWP 51 GM+23%,EWRPK,51.000 GM,63.0,GM,63.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL ORIGINAL,DETTOL ORIGINAL-EWP 125G+BUY 3 GET RS 43.20 OFF,EWRPK,125.000 GM,375.0,GM,375.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL ORIGINAL,DETTOL ORIGINAL-PBT 215M+185M DETTOL ORIGNAL REFL,PLBOT,215.000 ML,215.0,ML,215.0,0.0
120,OM SOAP INDUSTRIES-NEPAL,ELGY BEAUTY SOAP,ELGY BEAUTY SOAP-JASMN EWP 90G+95G RICH DSHWS BAR ON PUR OF 4N,EWRPK,90.000 GM,360.0,GM,360.0,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-ALOEVERA&WHITE LILY EWP 58G+20%,EWRPK,58.000 GM,70.0,GM,70.0,0.0
120,OM SOAP INDUSTRIES-NEPAL,ELGY BEAUTY SOAP,ELGY BEAUTY SOAP-JASMINE EWP 70 GM+[2+1],EWRPK,70.000 GM,210.0,GM,210.0,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 GERM PROTECTION,GODREJ NO.1 GERM PROTECTION-NEEM&COCONUT MILK EWP 70G+25%,EWRPK,70.000 GM,88.0,GM,88.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL GOLD,DETTOL GOLD-PBT 250ML+185ML DETTOL ORIGINAL REFILL,PLBOT,250.000 ML,250.0,ML,250.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL ORIGINAL,DETTOL ORIGINAL-PBT 200ML+185ML DETTOL ORIGINAL REFILL,PLBOT,200.000 ML,200.0,ML,200.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL SENSITIVE,DETTOL SENSITIVE-PBT 200 ML+185ML DETTOL ORIGINAL REFL,PLBOT,200.000 ML,200.0,ML,200.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY TOTAL,LIFE BUOY TOTAL-EWP 56 GM+10% EXTRA,EWRPK,56.000 GM,62.0,GM,62.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,LIRIL,LIRIL-LIME RUSH EWP 75 GM+SAVE RS. 3 ON 3 NOS PACK,EWRPK,75.000 GM,225.0,GM,225.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL COOL,DETTOL COOL-EWP 75GMS+BUY 3 GET RS 3.20 OFF,EWRPK,75.000 GM,225.0,GM,225.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,LUX WHITE,LUX WHITE- VELVET TOUCH EWP 51 GM+11%,EWRPK,51.000 GM,57.0,GM,57.0,0.0
120,JOHNSON & JOHNSON - INDIA,SAVLON,SAVLON-DOUBLE STRENGTH PBT 220M+185M SAVLON DBL STRNG RFL,PLBOT,220.000 ML,220.0,ML,220.0,0.0
120,JOHNSON & JOHNSON - INDIA,SAVLON,SAVLON-HERBAL SENSITIVE PBT 220M+185M SVLN HRBL SNSTV RFL,PLBOT,220.000 ML,220.0,ML,220.0,0.0
120,JOHNSON & JOHNSON - INDIA,SAVLON,SAVLON-MOISTURE SHIELD PBT 220M+185M SAVLON MSTR SHLD RFL,PLBOT,220.000 ML,220.0,ML,220.0,0.0
120,JOHNSON & JOHNSON - INDIA,SAVLON,SAVLON-DOUBLE STRENGTH EWP 75 GM+RS 14.40 OFF ON 3 NO,EWRPK,75.000 GM,225.0,GM,225.0,0.0
120,JOHNSON & JOHNSON - INDIA,SAVLON,SAVLON-DOUBLE STRENGTH EWP 125 GM+RS 27.20 OFF ON 3 NO,EWRPK,125.000 GM,375.0,GM,375.0,0.0
120,JOHNSON & JOHNSON - INDIA,SAVLON,SAVLON-GLYCERINE EWP 75 GM+RS 14.40 OFF ON 3 NO,EWRPK,75.000 GM,225.0,GM,225.0,0.0
120,JOHNSON & JOHNSON - INDIA,SAVLON,SAVLON-GLYCERINE EWP 125 GM+RS 27.20 OFF ON 3 NO,EWRPK,125.000 GM,375.0,GM,375.0,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ CINTHOL,GODREJ CINTHOL-LIME  EWP 50 GMS,EWRPK,50.000 GM,50.0,GM,50.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,DOVE CREAM BEAUTY BATHING BAR,DOVE CREAM BEAUTY BATHING BAR-CBP 75 GM+33% EXT,CDBOX,75.000 GM,100.0,GM,100.0,0.0
120,R H LABORATORIES-INDIA,DAND CARE,DAND CARE-ANTIDANDRUFF CBP 75 GM,CDBOX,75.000 GM,75.0,GM,75.0,0.0
120,GLESSOM COSMED-INDIA,GLESSOM CLINTOUCH,GLESSOM CLINTOUCH-ANTI ACNE CBP 75 GM SOAP,CDBOX,75.000 GM,75.0,GM,75.0,0.0
120,GORKHA AYURVED COMPANY-NEPAL,GORKHA VEDIC-G,GORKHA VEDIC-G-HERBAL SOAP CBP 75 GM,CDBOX,75.000 GM,75.0,GM,75.0,0.0
120,VESTIGE MARKETING-INDIA,ASSURE,ASSURE-KESAR OILVE HONEY CBP 75 GM,CDBOX,75.000 GM,75.0,GM,75.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY TOTAL,LIFE BUOY TOTAL-ACTIV SILVER EWP 95 GM,EWRPK,95.000 GM,95.0,GM,95.0,0.0
120,HIMALAYA DRUG - INDIA,HIMALAYA HERBALS,HIMALAYA HERBALS-CUCUMBER & COCONUT-CBP 75 GMS,CDBOX,75.000 GM,75.0,GM,75.0,0.0
120,PSYCHOTROPICS HEALTH CARE-INDIA,DERMA CARE SCABENIL,DERMA CARE SCABENIL-CBP 75 GM,CDBOX,75.000 GM,75.0,GM,75.0,0.0
120,NIVEA INDIA-INDIA,NIVEA CREME CARE,NIVEA CREME CARE-CARE CBP 75 GM,CDBOX,75.000 GM,75.0,GM,75.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY TURMERIC & HONEY,LIFE BUOY TURMERIC & HONEY-ACTVE SLVR EWR 59 GM+SAV 14%,EWRPK,59.000 GM,59.0,GM,59.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,LUX PINK,LUX PINK-SOFT TOUCH EWP 95 GM,EWRPK,95.000 GM,95.0,GM,95.0,0.0
120,VIKASH SOAP - INDIA,ZIO,ZIO-REFSHNG LIME EWP 4*100 GM+RS 19.20,EWRPK,100.000 GM,400.0,GM,400.0,0.0
120,HIMGIRI SOAP & CHEMICALS-NEPAL,LARK BEAUTY SOAP,LARK BEAUTY SOAP-ALMOND MILK EWP 70 GM,EWRPK,70.000 GM,70.0,GM,70.0,0.0
120,ANCHOR HEALTH - INDIA,DYNA,DYNA-ROSE & MILK CREAM EWP 4*62 GM,EWRPK,62.000 GM,248.0,GM,248.0,0.0
120,ANCHOR HEALTH - INDIA,DYNA,DYNA-SANDAL SAFFRON EXTRACT EWP 4*62 GM,EWRPK,62.000 GM,248.0,GM,248.0,0.0
120,ANCHOR HEALTH - INDIA,DYNA,DYNA-JASMINE & MILK CREAM EWP 4*62 GM,EWRPK,62.000 GM,248.0,GM,248.0,0.0
120,PROCTER & GAMBLE-EGYPT,CAMAY,CAMAY-BEAUTY SOAP EWP 75 GM,EWRPK,75.000 GM,75.0,GM,75.0,0.0
120,WIPRO LTD.- INDIA,CHANDRIKA,CHANDRIKA-AYURVEDIC SOAP CBP 75 GM,CDBOX,75.000 GM,75.0,GM,75.0,0.0
120,ITC-INDIA,SAVLON DEEP CLEAN,SAVLON DEEP CLEAN-PBT 200 ML,PLBOT,200.000 ML,200.0,ML,200.0,0.0
120,ITC-INDIA,SAVLON DEEP CLEAN,SAVLON DEEP CLEAN-PPH 175 ML,PLPCH,175.000 ML,175.0,ML,175.0,0.0
120,ITC-INDIA,SAVLON DEEP CLEAN,SAVLON DEEP CLEAN-PBT 200 ML+FR 175ML REFL,PLBOT,200.000 ML,200.0,ML,200.0,0.0
120,VVF LTD - INDIA,JO,JO-PEACH & CREAM EWP 4*50 GM+SAV RS 9.6,EWRPK,50.000 GM,200.0,GM,200.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL SKIN CARE,DETTOL SKIN CARE-EWP 4*75 GM+SAV RS 46.4,EWRPK,75.000 GM,300.0,GM,300.0,0.0
120,VAISNAVI LIFE SCIENCES-NEPAL,KETOVAS,KETOVAS-ANTIFUNGAL MEDICATED CBP 75 GM,CDBOX,75.000 GM,75.0,GM,75.0,0.0
120,VVF LTD - INDIA,JO,JO-NEEM ALOEVERA TULSI EWP 50 GM,EWRPK,50.000 GM,50.0,GM,50.0,0.0
120,MAA MANAKAMANA HRBL COSMETC-NP,DR. SOAP MUSHROOM,DR. SOAP MUSHROOM-WHTNG SOAP CBP 100 GM,CDBOX,100.000 GM,100.0,GM,100.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,DOVE PURELY PAMPERING,DOVE PURELY PAMPERING-SHEA BUTTER CBP 100 GM,CDBOX,100.000 GM,100.0,GM,100.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,DOVE GO FRESH,DOVE GO FRESH-RESTORE CBP 100 GM,CDBOX,100.000 GM,100.0,GM,100.0,0.0
120,DOLMA HERBAL PRODUCTS-NEPAL,DOLMA,DOLMA-ROSE CBP 50 GM,CDBOX,50.000 GM,50.0,GM,50.0,0.0
120,GALDERMA-INDIA,SOAPEX CLASSIC,SOAPEX CLASSIC-CBP 75 GM,CDBOX,75.000 GM,75.0,GM,75.0,0.0
120,KLOKTER LIFE SCIENCE-INDIA,SELTEN,SELTEN-ANTIBACTERL CBP 75 GM,CDBOX,75.000 GM,75.0,GM,75.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY CARE,LIFE BUOY CARE-ACTIV SILVER EWP 95 GM,EWRPK,95.000 GM,95.0,GM,95.0,0.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-SND TURMC EWP 100G[3+2],EWRPK,100.000 GM,500.0,GM,500.0,0.0
120,CRITO CARE-INDA,KETORIV,KETORIV-CBP 75 GM,CDBOX,75.000 GM,75.0,GM,75.0,0.0
120,ITC-INDIA,VIVEL ALOEVERA,VIVEL ALOEVERA-SATIN SOFT SKIN EWP 50 GM+7 GM EXT,EWRPK,50.000 GM,57.0,GM,57.0,0.0
120,GARY PHARMA-INDIA,KETICON,KETICON-KETOCONAZOLE CBP 75 GM,CDBOX,75.000 GM,75.0,GM,75.0,0.0
120,MOUNT LIFE SCIENCE-NEPAL,KETOCARE,KETOCARE-CBP 75 GM,CDBOX,75.000 GM,75.0,GM,75.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,LUX FRESH SPLASH,LUX FRESH SPLASH-EWP 95 GM,EWRPK,95.000 GM,95.0,GM,95.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL ORIGINAL,DETTOL ORIGINAL-EWP 4*45 GM,EWRPK,45.000 GM,180.0,GM,180.0,0.0
120,WIPRO LTD.- INDIA,SANTOOR HAND WASH,SANTOOR HAND WASH-MILD LOTUS & TULSI PBT 215 ML,PLBOT,215.000 ML,215.0,ML,215.0,0.0
120,WIPRO LTD.- INDIA,SANTOOR HAND WASH,SANTOOR HAND WASH-MILD LOTS TULS PBT 215M+RS12.8+FR 180ML HNWS,PLBOT,215.000 ML,215.0,ML,215.0,0.0
120,WIPRO LTD.- INDIA,SANTOOR HAND WASH,SANTOOR HAND WASH-MILD LOTUS & TULSI PPH 180 ML,PLPCH,180.000 ML,180.0,ML,180.0,0.0
120,ITC-INDIA,SAVLON HERBAL SENSITIVE,SAVLON HERBAL SENSITIVE-PBT 200 ML,PLBOT,200.000 ML,200.0,ML,200.0,0.0
120,ITC-INDIA,SAVLON HERBAL SENSITIVE,SAVLON HERBAL SENSITIVE-PPH 185 ML,PLPCH,185.000 ML,185.0,ML,185.0,0.0
120,ITC-INDIA,SAVLON HERBAL SENSITIVE,SAVLON HERBAL SENSITIVE-PBT 200 ML+FR REFILL 185 ML,PLBOT,200.000 ML,200.0,ML,200.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL COOL,DETTOL COOL-PPH 175 ML,PLPCH,175.000 ML,175.0,ML,175.0,0.0
120,RECKITT BENCKISER - INDIA,DETTOL COOL,DETTOL COOL-PBT 200 ML+FR ORIGINAL HNWS 175M,PLBOT,200.000 ML,200.0,ML,200.0,0.0
120,WIPRO LTD.- INDIA,SANTOOR HAND WASH,SANTOOR HAND WASH-FRESH SWT LIME PEEL TULS PBT 215ML,PLBOT,215.000 ML,215.0,ML,215.0,0.0
120,WIPRO LTD.- INDIA,SANTOOR HAND WASH,SANTOOR HAND WASH-FRS SWTLM PEEL TLS PBT 215M+RS12.6+FR RF 185M,PLBOT,215.000 ML,215.0,ML,215.0,0.0
120,WIPRO LTD.- INDIA,SANTOOR HAND WASH,SANTOOR HAND WASH-FRS SWT LIME PEEL TULS PPH 180 ML,PLPCH,180.000 ML,180.0,ML,180.0,0.0
120,VVF LTD - INDIA,JO,JO-LIME EWP 5*100 GM+SAV RS 96,EWRPK,100.000 GM,500.0,GM,500.0,0.0
120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY NATURE,LIFE BUOY NATURE-ACTIV SILVER FORMULA EWP 95 GM,EWRPK,95.000 GM,95.0,GM,95.0,0.0
