catcode,company,brand,itemdesc,packaging,qty,uomdesc,pack_size
134,PEPSI COLA CMPNY IMPRTD-IMPRTD,SLICE,SLICE-MANGO-PET 200 ML,PET,200.0,ML,200.000 ML
134,RAJAN PANI UDHYOG-NEPAL,PARSA,PARSA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,SABARAT AGRO PVT. LTD.-NEPAL,PALOMA,PALOMA-PEACH & MANGO-PET 300 ML,PET,300.0,ML,300.000 ML
134,SETI BEVERAGE INDUSTRIES-NEPAL,SETI JAL,SETI JAL--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,OM PATHIBHARA FOOD & BEV-NP,OASIS JAL,OASIS JAL--PET 500 ML,PET,500.0,ML,500.000 ML
134,CHAUDHARY GROUP - NEPAL,RIO KIDS LUV,"RIO KIDS LUV-MIXED FRUIT-APPLE,BERRY,CHERRY TPK 200 ML",TPK,200.0,ML,200.000 ML
134,SITAZ FOOD & BEVERAGE INDUSTRY-NP,SITAZ BOOST,SITAZ BOOST-MANGO-MANGO PET 500 ML,PET,500.0,ML,500.000 ML
134,LIFE FOOD & BEVERAGE-NEPAL,REBOOST,REBOOST--CAN 250 ML,CAN,250.0,ML,250.000 ML
134,POKHARA NATURAL FOOD & BEVERAGE-NP,GLAZE,GLAZE--PET 500 ML,PET,500.0,ML,500.000 ML
134,DHANKUTA AGRO TOURISM & FUN VALLEY-NPL,DHANKUTELI MULKO,DHANKUTELI MULKO--PET 750 ML+100 ML FREE,PET,850.0,ML,750.000 ML
134,PRAKASH BEVERAGE-NEPAL,LIFE CARE,LIFE CARE--PET 500 ML,PET,500.0,ML,500.000 ML
134,POKHARA NATURAL FOOD & BEVERAGE-NP,BRILLIANCE,BRILLIANCE--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS-BLACK CURRANT-BLACK CURRANT PET 320 ML,PET,320.0,ML,320.000 ML
134,AQUA JUGAL-NEPAL,AQUA JUGAL,AQUA JUGAL--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,ASP NATURAL RESOURCES PVT LTD-NEPAL,DROP,DROP--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,DUGAR FOOD & BEVERAGE-NEPAL,DOOIT,DOOIT-GUAVA-GUAVA TPK 200 ML,TPK,200.0,ML,200.000 ML
134,LIFE FOOD & BEVERAGE-NEPAL,KI BU CLASSIC,KI BU CLASSIC--CLASSIC CAN 250 ML,CAN,250.0,ML,250.000 ML
134,LS WATER & BEVERAGE-NEPAL,PRAN POWER,PRAN POWER--CAN 250 ML,CAN,250.0,ML,250.000 ML
134,A-ONE POLYMERS & BEVERAGE-NP,AQUA RAJDHANI,AQUA RAJDHANI--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,THE BINDESHWORI DRK WTR&BVG-NP,EPI AQUA WATER KING,EPI AQUA WATER KING--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,SALAMBHU FOOD AND BEVERAGE-NEPAL,AQUA SUNAKHARI,AQUA SUNAKHARI--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,GANESH HIMAL KHANEPANI PVT LTD-NPL,AQUA MOON,AQUA MOON--JAR 19000 ML,JAR,19000.0,ML,19000.000 ML
134,DANFE MINERAL WATER P LTD-NPL,AQUA COOL,AQUA COOL--JAR 19000 ML,JAR,19000.0,ML,19000.000 ML
134,QUALITY KHANEPANI PVT LTD-NPL,AQUA NIRMAL,AQUA NIRMAL--JAR 19000 ML,JAR,19000.0,ML,19000.000 ML
134,CAVIN KARE LTD - INDIA,CAVINS VANILLA MILKSHAKE,CAVINS VANILLA MILKSHAKE-VANILLA-VANILLA MILKSHAKE TPK 170 ML,TPK,170.0,ML,170.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER-MIXED FRUIT-MIXED FRUIT TPK 1000 ML+REAL APPLE 180 ML FREE,TPK,1000.0,ML,1000.000 ML
134,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,GOPALA FRESHO-PINEAPPLE-PINEAPPLE CAN 250 ML,CAN,250.0,ML,250.000 ML
134,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,GOPALA FRESHO-MIXED FRUIT-MIXED FRUIT CAN 250 ML,CAN,250.0,ML,250.000 ML
134,HECTOR BEVERAGES PVT LTD-INDIA,PAPER BOAT SWING,PAPER BOAT SWING-LYCHEE-LUSH LYCHEE PPH 125 ML,PPH,125.0,ML,125.000 ML
134,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,MOGU MOGU-ORANGE-ORANGE PET 320 ML,PET,320.0,ML,320.000 ML
134,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,MOGU MOGU-MANGO-MANGO PET 320 ML,PET,320.0,ML,320.000 ML
134,PEPSI COLA CMPNY IMPRTD-IMPRTD,STING BLUE CURRENT,STING BLUE CURRENT--PET 250 ML,PET,250.0,ML,250.000 ML
134,SUJAL DAIRY PVT LTD-NEPAL,RUSH BADAM DRINK,RUSH BADAM DRINK-ALMOND-BADAM DRINK CAN 180 ML,CAN,180.0,ML,180.000 ML
134,SARAS BEVERAGES PVT LTD-NEPAL,RED BULL,RED BULL--CAN 250 ML,CAN,250.0,ML,250.000 ML
134,BHEDETAR SPARKLING WATER-NEPAL,JARUWA SPRING,JARUWA SPRING--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,MOGU MOGU-PEACH-PEACH PET 320 ML,PET,320.0,ML,320.000 ML
134,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,MOGU MOGU-LYCHEE-LYCHEE PET 320 ML,PET,320.0,ML,320.000 ML
134,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,MOGU MOGU-BLACK CURRANT-BLACK CURRRANT PET 320 ML,PET,320.0,ML,320.000 ML
134,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,MOGU MOGU-YOGURT-YOGURT PET 320 ML,PET,320.0,ML,320.000 ML
134,TRIVENI FOOD & BEVERAGE-NP,BLOOM,BLOOM-LYCHEE-LITCHI PET 135 ML,PET,135.0,ML,135.000 ML
134,AMAR DRINKING WATER & BEVRG-NP,AQUA AMAR,AQUA AMAR--JAR 20000 ML,JAR,20000.0,ML,20000.000 ML
134,ALINA WATER INDUSTRIES-NEPAL,AQUA AC,AQUA AC--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,AQUA GODAWARI BEVERAGE-NP,AQUA POWER,AQUA POWER--JAR 19000 ML,JAR,19000.0,ML,19000.000 ML
134,MAA NASIKA BEVERAGE-NEPAL,MAA,MAA--JAR 20000 ML,JAR,20000.0,ML,20000.000 ML
134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS--PET 500 ML,PET,500.0,ML,500.000 ML
134,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,GOPALA FRESHO-POMEGRANATE-POMEGRANATE CAN 250 ML,CAN,250.0,ML,250.000 ML
134,TRIVENI FOOD & BEVERAGE-NP,LEELI,LEELI-LYCHEE-LITCHI PET 135 ML,PET,135.0,ML,135.000 ML
134,NAWAYUG PROCESSED DRINKING WATER-NP,DOGADAKEDAR,DOGADAKEDAR--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,REAL DRINKING WATER INDUSTRY-NEPAL,ALPHA ZONE,ALPHA ZONE--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,P.G WATER INDUSTRIES-NEPAL,AQUA CARE,AQUA CARE--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,S.A.N.S BEVERAGE IND. PVT. LTD.-NPL,KABELI,KABELI--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,SHANTI JAL UDHYOG PVT LTD-NEPL,SHANTI JAL,SHANTI JAL--PET 500 ML,PET,500.0,ML,500.000 ML
134,CHAUDHARY PANI UDHYOG-NEPAL,SUNDAR JAL,SUNDAR JAL--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,MAHAVIR KHOLA PRAKRITIK KHANEPANI-NP,FURKETARI AQUIFER,FURKETARI AQUIFER--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,HYGEN PACKS NEPAL PVT LTD-NEPAL,MANIA MIX FRUIT,MANIA MIX FRUIT-MIXED FRUIT-MIX FRUIT TPK 200 ML,TPK,200.0,ML,200.000 ML
134,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,MOGU MOGU-GUAVA-PINK GUAVA PET 320 ML,PET,320.0,ML,320.000 ML
134,TILA KARNALI PANI PRASODHAN UDHYOG-NP,TILA,TILA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,MOGU MOGU-MELON-MELON PET 320 ML,PET,320.0,ML,320.000 ML
134,R.R. DRINKING WATER-NEPAL,R.R.,R.R.--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,KWALITY THAI FOODS PVT LTD-NPL,EX-CESS,EX-CESS-MANGO & PAPAYA-MANGO PAPAYA TPK 200 ML,TPK,200.0,ML,200.000 ML
134,B.K PANI UDHYOG-NEPAL,NARAYANI,NARAYANI--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,CHAUDHARY GROUP - NEPAL,RIO MANGO DELIGHT,RIO MANGO DELIGHT-MANGO-MANGO TPK 200 ML,TPK,200.0,ML,200.000 ML
134,LS WATER & BEVERAGE-NEPAL,IMJA LITCHI,IMJA LITCHI-LYCHEE-LITCHI PET 150 ML,PET,150.0,ML,150.000 ML
134,SINGAPORE BEVERAGE-NEPAL,JOINER,JOINER-KIWI-KIWI PET 320 ML,PET,320.0,ML,320.000 ML
134,LIFE FOOD & BEVERAGE-NEPAL,LIFE LITCHI,LIFE LITCHI-LYCHEE-LITCHI PET 150 ML,PET,150.0,ML,150.000 ML
134,M/S TUSHAR ENTERPRISES-INDIA,POP POP LITCHI,POP POP LITCHI-LYCHEE-LITCHI PET 175 ML,PET,175.0,ML,175.000 ML
134,ACME DRINKS-NEPAL,LEKAALI,LEKAALI--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS-BLACK CURRANT-BLACK CURRANT PET 250 ML,PET,250.0,ML,250.000 ML
134,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS-KIWI-KIWI PET 250 ML,PET,250.0,ML,250.000 ML
134,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,MOGU MOGU-GRAPE-GRAPE PET 320 ML,PET,320.0,ML,320.000 ML
134,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,MOGU MOGU-PINEAPPLE-PINEAPPLE PET 320 ML,PET,320.0,ML,320.000 ML
134,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,MOGU MOGU-STRAWBERRY-STRAWBERRY PET 320 ML,PET,320.0,ML,320.000 ML
134,SHAMBHAVI FOOD & BEVERAGES-NEPAL,JIMMY JIMMY,JIMMY JIMMY-MANGO-MANGO DRINK PET 300 ML,PET,300.0,ML,300.000 ML
134,GAMA FOODS NEPAL PVT LTD-NEPAL,READY BULL,READY BULL--CAN 250 ML,CAN,250.0,ML,250.000 ML
134,PRAJAWAL JAL UDHYOG-NEPAL,PRAMJAL,PRAMJAL--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,J.M.D. INTERNATIONAL PVT LTD-NEPAL,JMD,JMD--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,KANCHAN MINERAL WATER UDHYOG-NP,ARUSH,ARUSH--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,DABUR INDIA LTD.- INDIA,REAL MILK POWER,REAL MILK POWER-STRAWBERRY-MILKSHAKE STRAWBERRY TPK 180 ML,TPK,180.0,ML,180.000 ML
134,NEPAL M.D FOOD & BEVERAGE-NEPAL,BOSS,BOSS--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,KWALITY THAI FOODS PVT LTD-NPL,TOTAL FRUITY N JUICY,TOTAL FRUITY N JUICY-MIXED FRUIT-MIXED FRUIT TPK 200 ML,TPK,200.0,ML,200.000 ML
134,GOODLIFE BEVERAGE-NEPAL,RUMPUM,RUMPUM-MANGO-ALPHONSO MANGO TPK 180 ML+20 ML EXTRA,TPK,200.0,ML,180.000 ML
134,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS-PASSION FRUIT-PASSION FRUIT PET 320 ML,PET,320.0,ML,320.000 ML
134,CHAUDHARY GROUP - NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE-MANGO-MANGO TPK 180 ML,TPK,180.0,ML,180.000 ML
134,SPRING FOOD & BEVERAGE-NEPAL,PERNA,PERNA-LYCHEE-LITCHI PET 110 ML,PET,110.0,ML,110.000 ML
134,MAHABALESHWOR DAIRY & BEVERAGE-NEPAL,REVA BADAM DRINK,REVA BADAM DRINK-ALMOND-BADAM & SAFFRON DRINK CAN 160 ML,CAN,160.0,ML,160.000 ML
134,WATER CAMPER PVT. LTD.-NEPAL,NATURAL WATER,NATURAL WATER--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,GOPALA FRESHO-MANGO-MANGO CAN 250 ML,CAN,250.0,ML,250.000 ML
134,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,GOPALA FRESHO-ORANGE-ORANGE CAN 250 ML,CAN,250.0,ML,250.000 ML
134,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,FRUIT JUMP-PINEAPPLE-PINEAPPLE CAN 240 ML,CAN,240.0,ML,240.000 ML
134,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,FRUIT JUMP-POMEGRANATE-POMEGRANATE CAN 240 ML,CAN,240.0,ML,240.000 ML
134,BHAGESHWOR FOOD & BEVERAGE-NEPAL,KESHARI,KESHARI--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,CHABAA BOOST-GUAVA-PINK GUAVA PET 250 ML,PET,250.0,ML,250.000 ML
134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,CHABAA BOOST-MANGO-MANGO PET 250 ML,PET,250.0,ML,250.000 ML
134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,CHABAA BOOST-LYCHEE-LYCHEE PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,CHABAA BOOST-MIXED FRUIT-MIXED FRUIT PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,COCA COLA COMPANY IMPRTD-IMPTD,MAAZA,MAAZA-MANGO-MANGO PET 200 ML,PET,200.0,ML,200.000 ML
134,DABUR INDIA LTD.- INDIA,REAL FRUIT POWER,REAL FRUIT POWER-MANGO-KOOLERZ MANGO TPK 135 ML,TPK,135.0,ML,135.000 ML
134,GOODLIFE BEVERAGE-NEPAL,GOODLIFE,GOODLIFE-LYCHEE-LITCHI PET 125 ML,PET,125.0,ML,125.000 ML
134,HIMALAYAN BOTTLERS PVT LTD-NEPAL,AMRAPALI KOOL,AMRAPALI KOOL-LYCHEE-LITCHI PET 125 ML,PET,125.0,ML,125.000 ML
134,INTER DRINKS CO. LTD.-THAILAND,C LIGHT,C LIGHT-LYCHEE-LYCHEE CAN 240 ML,CAN,240.0,ML,240.000 ML
134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,CHABAA BOOST-MIXED FRUIT-MIXED FRUIT PET 250 ML,PET,250.0,ML,250.000 ML
134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,CHABAA BOOST-MANGO-MANGO PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,CHABAA BOOST-GUAVA-PINK GUAVA PET 500 ML,PET,500.0,ML,500.000 ML
134,LIFE FOOD & BEVERAGE-NEPAL,KI BU CLASSIC,KI BU CLASSIC--CLASSIC CAN 330 ML,CAN,330.0,ML,330.000 ML
134,LIFE FOOD & BEVERAGE-NEPAL,FARM FRESH COCO,FARM FRESH COCO-COCONUT-COCONUT WATER CAN 180 ML,CAN,180.0,ML,180.000 ML
134,P.K. GENERAL DRINK LP.-THAILAND,BONKO COCONUT,BONKO COCONUT-COCONUT-COCONUT PET 320 ML,PET,320.0,ML,320.000 ML
134,P.K. GENERAL DRINK LP.-THAILAND,BONKO MANGO,BONKO MANGO-MANGO-MANGO PET 320 ML,PET,320.0,ML,320.000 ML
134,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN MANIA,HYGEN MANIA-GUAVA-GUAVA TPK 200 ML,TPK,200.0,ML,200.000 ML
134,TRIVENI FOOD & BEVERAGE-NP,SHOCK,SHOCK--CAN 250 ML,CAN,250.0,ML,250.000 ML
134,RB COOLING WATER-NEPAL,SAINAMAINA AQUA,SAINAMAINA AQUA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,CAVIN KARE LTD - INDIA,CAVINS ROSE LASSI,CAVINS ROSE LASSI-ROSE-ROSE LASSI TPK 180 ML,TPK,180.0,ML,180.000 ML
134,KRS HANDICRAFTS-INDIA,FROOT ICE KING,FROOT ICE KING-MANGO-MANGO TPK 200 ML,TPK,200.0,ML,200.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST-ORANGE-ORANGE TPK 180 ML,TPK,180.0,ML,180.000 ML
134,L.D WATER & FOOD BEVERAGE-NEPAL,AQUA KAMALAMAI YATRI,AQUA KAMALAMAI YATRI--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,RAJSHREE PRODUCTS PVT. LTD.-NEPAL,AMRIT JAL,AMRIT JAL--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,KWALITY THAI FOODS PVT LTD-NPL,123 DITTO,123 DITTO-LYCHEE-LITCHI PET 150 ML,PET,150.0,ML,150.000 ML
134,SHAMBHAVI FOOD & BEVERAGES-NEPAL,JIMMY JIMMY,JIMMY JIMMY-STRAWBERRY-STRAWBERRY PET 300 ML,PET,300.0,ML,300.000 ML
134,HIMALAYAN BOTTLERS PVT LTD-NEPAL,AMRAPALI RUCHI,AMRAPALI RUCHI-LYCHEE-LITCHI PET 125 ML,PET,125.0,ML,125.000 ML
134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,CHABAA BOOST-GUAVA-PINK GUAVA PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,SUPER STAR LEMON SODA WATER UDHYOG-NP,AQUA SHAKTI,AQUA SHAKTI--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,AGRO THAI FOODS PVT LTD-NEPAL,MAX TIGER,MAX TIGER--CAN 500 ML,CAN,500.0,ML,500.000 ML
134,LIFE FOOD & BEVERAGE-NEPAL,ARNA,ARNA--CAN 250 ML,CAN,250.0,ML,250.000 ML
134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,CHABAA BOOST-LYCHEE-LYCHEE PET 250 ML,PET,250.0,ML,250.000 ML
134,J.B.S. INDUSTRIES PVT. LTD.- NEPAL,SAGARMATHA,SAGARMATHA-PINEAPPLE-PINEAPPLE CAN 240 ML,CAN,240.0,ML,240.000 ML
134,J.B.S. INDUSTRIES PVT. LTD.- NEPAL,SAGARMATHA,SAGARMATHA-MIXED FRUIT-MIXED FRUIT CAN 240 ML,CAN,240.0,ML,240.000 ML
134,J.B.S. INDUSTRIES PVT. LTD.- NEPAL,SAGARMATHA,SAGARMATHA-POMEGRANATE-POMEGRANATE CAN 240 ML,CAN,240.0,ML,240.000 ML
134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,CHABAA BOOST-MANGO-MANGO PET 500 ML,PET,500.0,ML,500.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER-GUAVA-GUAVA PET 2000 ML,PET,2000.0,ML,2000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER-MIXED FRUIT-MIXED FRUIT PET 2000 ML,PET,2000.0,ML,2000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER-MANGO-MANGO PET 2000 ML,PET,2000.0,ML,2000.000 ML
134,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,GOPALA FRESHO-GUAVA-GUAVA CAN 250 ML,CAN,250.0,ML,250.000 ML
134,CHAUDHARY GROUP - NEPAL,RIO,RIO-MANGO-ALFANSO MANGO TPK 180 ML,TPK,180.0,ML,180.000 ML
134,THE BINDESHWORI DRK WTR&BVG-NP,EPI AQUA WATER KING,EPI AQUA WATER KING--PET 500 ML,PET,500.0,ML,500.000 ML
134,PARLE AGRO PVT LTD-INDIA,FROOTI,FROOTI-MANGO-MANGO PET 1800 ML,PET,1800.0,ML,1800.000 ML
134,ONE DRINKS BEVERAGES PVT LTD-INDIA,ONE DRINK CLASSIC,ONE DRINK CLASSIC--CLASSIC CAN 250 ML,CAN,250.0,ML,250.000 ML
134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,CHABAA BOOST-MIXED FRUIT-MIXED FRUIT PET 500 ML,PET,500.0,ML,500.000 ML
134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,CHABAA BOOST-POMEGRANATE-POMEGRANATE PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,CHABAA BOOST-POMEGRANATE-POMEGRANATE PET 250 ML,PET,250.0,ML,250.000 ML
134,SITAZ FOOD & BEVERAGE INDUSTRY-NP,SITAZ BOOST,SITAZ BOOST-MANGO-MANGO PET 250 ML,PET,250.0,ML,250.000 ML
134,S & S WINE UDHYOG-NEPAL,TOPPER MANGO,TOPPER MANGO-MANGO-MANGO PET 250 ML,PET,250.0,ML,250.000 ML
134,AMRAPALI BEVERAGE-NEPAL,AMRAPALI RECHARGE,AMRAPALI RECHARGE--CAN 330 ML,CAN,330.0,ML,330.000 ML
134,SAMBHAVI BEVERAGE-NEPAL,P.R.S,P.R.S-LYCHEE-LITCHI PET 125 ML,PET,125.0,ML,125.000 ML
134,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,FRUIT JUMP-ORANGE-ORANGE CAN 240 ML,CAN,240.0,ML,240.000 ML
134,SHAMBHAVI FOOD & BEVERAGES-NEPAL,PRANAM,PRANAM-LYCHEE-LITCHI PET 125 ML,PET,125.0,ML,125.000 ML
134,CHAUDHARY GROUP - NEPAL,RIO JUCILO,RIO JUCILO-MANGO-MANGO TPK 180 ML,TPK,180.0,ML,180.000 ML
134,NARAYAN BEVERAGE UDHYOG-NPL,JALPARI,JALPARI--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,A-STAR-NEPAL,A-STAR,A-STAR--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,V.J. FOODS & BEVERAGES-NEPAL,JALESHWOR,JALESHWOR--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,FRUIT AGRO PRODUCT-NEPAL,PAY BADAM DRINK,PAY BADAM DRINK-CARDAMOM-CARDAMOM CAN 180 ML,CAN,180.0,ML,180.000 ML
134,P.K. GENERAL DRINK LP.-THAILAND,BONKO MELON,BONKO MELON-MELON-MELON PET 320 ML,PET,320.0,ML,320.000 ML
134,P.K. GENERAL DRINK LP.-THAILAND,BONKO ORANGE,BONKO ORANGE-ORANGE-ORANGE PET 320 ML,PET,320.0,ML,320.000 ML
134,A-ONE POLYMERS & BEVERAGE-NP,AQUA MINE,AQUA MINE--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,SINGAPORE BEVERAGE-NEPAL,NATURALS,NATURALS-MIXED FRUIT-MIX FRUIT CAN 250 ML,CAN,250.0,ML,250.000 ML
134,LIFE FOOD & BEVERAGE-NEPAL,FARM FRESH,FARM FRESH-MANGO-MANGO PET 250 ML,PET,250.0,ML,250.000 ML
134,GAUMUKHI GANGA JAL LTD-NEPAL,GANGA JAL,GANGA JAL--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,RELIABLE FOODS & BEVERAGES PVT LTD-NP,18 PLUS,18 PLUS--CAN 330 ML,CAN,330.0,ML,330.000 ML
134,AGRO THAI FOODS PVT LTD-NEPAL,JUICE JELLY,JUICE JELLY-ORANGE-ORANGE PET 320 ML,PET,320.0,ML,320.000 ML
134,AGRO THAI FOODS PVT LTD-NEPAL,JUICE JELLY,JUICE JELLY-PINEAPPLE-PINEAPPLE PET 320 ML,PET,320.0,ML,320.000 ML
134,RUPSHAN PRASODHIT KHANEPANI-NEPAL,AQUA PURE-LIFE,AQUA PURE-LIFE--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,RAYBOT SPRING'S MINERAL WATER-NEPAL,RAYBOT REFRESH,RAYBOT REFRESH-MANGO-MANGO PET 250 ML,PET,250.0,ML,250.000 ML
134,DABUR NEPAL LTD.-NEPAL,DYNAMITE GOLDEN SPARK,DYNAMITE GOLDEN SPARK--PET 250 ML,PET,250.0,ML,250.000 ML
134,KWALITY THAI FOODS PVT LTD-NPL,TOTAL FRUITY N JUICY,TOTAL FRUITY N JUICY-PINEAPPLE-PINEAPPLE TPK 200 ML,TPK,200.0,ML,200.000 ML
134,PRAGATI CHEMICAL-INDIA,MZP'S LITCHI,MZP'S LITCHI-LYCHEE-LITCHI PET 150 ML+20 ML FREE,PET,170.0,ML,150.000 ML
134,SHAMBHAVI FOOD & BEVERAGES-NEPAL,JIMMY JIMMY,JIMMY JIMMY-ORANGE-ORANGE PET 300 ML,PET,300.0,ML,300.000 ML
134,SHAMBHAVI FOOD & BEVERAGES-NEPAL,JIMMY JIMMY,JIMMY JIMMY-BLUEBERRY-BLUEBERRY PET 250 ML,PET,250.0,ML,250.000 ML
134,AGRO THAI FOODS PVT LTD-NEPAL,JUICE JELLY,JUICE JELLY-POMEGRANATE-POMEGRANATE PET 320 ML,PET,320.0,ML,320.000 ML
134,JAGDAMBA FOODS PVT LTD-NEPAL,ROBO BULL,ROBO BULL--CAN 250 ML,CAN,250.0,ML,250.000 ML
134,AGRO THAI FOODS PVT LTD-NEPAL,JUICE JELLY,JUICE JELLY-LYCHEE-LITCHI PET 320 ML,PET,320.0,ML,320.000 ML
134,AGRO THAI FOODS PVT LTD-NEPAL,JUICE JELLY,JUICE JELLY-BLACK CURRANT-BLACK CURRENT PET 320 ML,PET,320.0,ML,320.000 ML
134,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS-MANGO-MANGO PET 250 ML,PET,250.0,ML,250.000 ML
134,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS-STRAWBERRY-STRAWBERRY PET 250 ML,PET,250.0,ML,250.000 ML
134,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS-PINEAPPLE-PINEAPPLE PET 250 ML,PET,250.0,ML,250.000 ML
134,SHAMBHAVI FOOD & BEVERAGES-NEPAL,JIMMY JIMMY,JIMMY JIMMY-MANGO-MANGO PET 250 ML,PET,250.0,ML,250.000 ML
